time,vehicle_id,speed,acceleration,lane_position,lane_index
87.2,normal_flow.22,10.398,1.073,32.652,2
87.2,normal_flow.23,2.327,2.56,6.267,2
87.3,normal_flow.19,14.07,1.127,37.557,1
87.3,normal_flow.20,9.135,1.432,12.77,0
87.3,normal_flow.21,7.625,-2.63,71.21,2
87.3,normal_flow.22,10.496,0.985,33.702,2
87.3,normal_flow.23,2.583,2.561,6.526,2
87.4,normal_flow.19,14.178,1.079,38.974,1
87.4,normal_flow.20,9.271,1.358,13.697,0
87.4,normal_flow.21,7.353,-2.72,71.945,2
87.4,normal_flow.22,10.586,0.897,34.76,2
87.4,normal_flow.23,2.839,2.562,6.809,2
87.5,normal_flow.19,14.281,1.032,40.403,1
87.5,normal_flow.20,9.399,1.285,14.637,0
87.5,normal_flow.21,7.073,-2.799,72.653,2
87.5,normal_flow.22,10.666,0.808,35.827,2
87.5,normal_flow.23,3.095,2.562,7.119,2
87.6,normal_flow.19,14.379,0.986,41.84,1
87.6,normal_flow.20,9.52,1.212,15.589,0
87.6,normal_flow.21,6.786,-2.866,73.331,2
87.6,normal_flow.22,10.711,0.445,36.898,2
87.6,normal_flow.23,3.351,2.561,7.454,2
87.7,normal_flow.19,14.473,0.941,43.288,1
87.7,normal_flow.20,9.634,1.141,16.553,0
87.7,normal_flow.21,6.494,-2.921,73.981,2
87.7,normal_flow.22,10.746,0.349,37.973,2
87.7,normal_flow.23,3.607,2.559,7.815,2
87.8,normal_flow.19,14.563,0.897,44.744,1
87.8,normal_flow.20,9.742,1.072,17.527,0
87.8,normal_flow.21,6.198,-2.962,74.6,2
87.8,normal_flow.22,10.771,0.253,39.05,2
87.8,normal_flow.23,3.863,2.555,8.201,2
87.9,normal_flow.19,14.648,0.854,46.209,1
87.9,normal_flow.20,9.842,1.005,18.511,0
87.9,normal_flow.21,5.899,-2.989,75.19,2
87.9,normal_flow.22,10.787,0.157,40.128,2
87.9,normal_flow.23,4.118,2.551,8.613,2
88.0,normal_flow.19,14.73,0.813,47.682,1
88.0,normal_flow.20,9.936,0.94,19.505,0
88.0,normal_flow.21,5.599,-3.001,75.75,2
88.0,normal_flow.22,10.793,0.06,41.208,2
88.0,normal_flow.23,4.372,2.543,9.05,2
88.1,normal_flow.19,14.807,0.773,49.163,1
88.1,normal_flow.20,10.024,0.877,20.507,0
88.1,normal_flow.21,5.299,-2.998,76.28,2
88.1,normal_flow.22,10.789,-0.037,42.287,2
88.1,normal_flow.23,4.625,2.532,9.513,2
88.2,normal_flow.19,14.88,0.734,50.651,1
88.2,normal_flow.20,10.105,0.817,0.398,1
88.2,normal_flow.21,5.001,-2.98,76.78,2
88.2,normal_flow.22,10.776,-0.135,43.364,2
88.2,normal_flow.23,4.877,2.519,10.0,2
88.3,normal_flow.19,14.95,0.697,52.146,1
88.3,normal_flow.20,10.294,1.883,1.427,1
88.3,normal_flow.21,4.706,-2.947,0.451,0
88.3,normal_flow.22,10.752,-0.233,44.439,2
88.3,normal_flow.23,5.128,2.503,10.513,2
88.4,normal_flow.19,15.016,0.661,53.647,1
88.4,normal_flow.20,10.477,1.828,2.475,1
88.4,normal_flow.21,4.411,-2.954,0.892,0
88.4,normal_flow.22,10.719,-0.332,45.511,2
88.4,normal_flow.23,5.376,2.48,11.051,2
88.5,normal_flow.19,15.079,0.626,55.155,1
88.5,normal_flow.20,10.654,1.773,3.54,1
88.5,normal_flow.21,4.125,-2.86,1.305,0
88.5,normal_flow.22,10.676,-0.431,46.579,2
88.5,normal_flow.23,5.621,2.456,11.613,2
88.6,normal_flow.19,15.138,0.593,56.669,1
88.6,normal_flow.20,10.825,1.715,4.623,1
88.6,normal_flow.21,3.849,-2.765,1.689,0
88.6,normal_flow.22,10.623,-0.532,47.641,2
88.6,normal_flow.23,5.864,2.429,12.199,2
88.7,normal_flow.19,15.194,0.561,58.188,1
88.7,normal_flow.20,10.991,1.658,5.722,1
88.7,normal_flow.21,4.102,2.535,2.1,0
88.7,normal_flow.22,10.56,-0.633,48.697,2
88.7,normal_flow.23,6.104,2.398,12.81,2
88.8,normal_flow.19,15.247,0.531,59.713,1
88.8,normal_flow.20,11.151,1.599,6.837,1
88.8,normal_flow.21,4.355,2.525,2.535,0
88.8,normal_flow.22,10.506,-0.532,49.748,2
88.8,normal_flow.23,6.341,2.37,13.444,2
88.9,normal_flow.19,15.298,0.502,61.243,1
88.9,normal_flow.20,11.305,1.54,7.967,1
88.9,normal_flow.21,4.606,2.512,2.996,0
88.9,normal_flow.22,10.455,-0.51,50.793,2
88.9,normal_flow.23,6.575,2.339,14.101,2
89.0,normal_flow.19,15.345,0.474,62.777,1
89.0,normal_flow.20,11.453,1.48,9.113,1
89.0,normal_flow.21,4.855,2.496,3.481,0
89.0,normal_flow.22,10.407,-0.487,51.834,2
89.0,normal_flow.23,6.805,2.3,14.782,2
89.1,normal_flow.19,15.39,0.448,64.316,1
89.1,normal_flow.20,11.595,1.421,10.272,1
89.1,normal_flow.21,5.103,2.477,3.992,0
89.1,normal_flow.22,10.36,-0.463,52.87,2
89.1,normal_flow.23,7.03,2.257,15.485,2
89.2,normal_flow.19,15.432,0.423,65.859,1
89.2,normal_flow.20,11.731,1.361,11.445,1
89.2,normal_flow.21,5.349,2.455,4.526,0
89.2,normal_flow.22,10.317,-0.436,53.902,2
89.2,normal_flow.23,7.251,2.211,16.21,2
89.3,normal_flow.19,15.472,0.399,67.407,1
89.3,normal_flow.20,11.861,1.302,12.631,1
89.3,normal_flow.21,5.591,2.429,5.086,0
89.3,normal_flow.22,10.276,-0.408,54.929,2
89.3,normal_flow.23,7.467,2.161,16.956,2
89.4,normal_flow.19,15.509,0.376,68.958,1
89.4,normal_flow.20,11.986,1.244,13.83,1
89.4,normal_flow.21,5.831,2.4,5.669,0
89.4,normal_flow.22,10.227,-0.486,55.952,2
89.4,normal_flow.23,7.678,2.107,17.724,2
89.5,normal_flow.19,15.545,0.354,70.512,1
89.5,normal_flow.20,12.105,1.187,15.04,1
89.5,normal_flow.21,6.068,2.367,0.245,0
89.5,normal_flow.22,10.167,-0.607,56.969,2
89.5,normal_flow.23,7.883,2.049,18.513,2
89.6,normal_flow.19,15.578,0.333,72.07,1
89.6,normal_flow.20,12.218,1.13,16.262,1
89.6,normal_flow.21,6.301,2.33,0.876,0
89.6,normal_flow.22,10.094,-0.729,57.978,2
89.6,normal_flow.23,8.082,1.988,19.321,2
89.7,normal_flow.20,12.325,1.075,17.495,1
89.7,normal_flow.21,6.53,2.29,1.529,0
89.7,normal_flow.22,10.009,-0.852,58.979,2
89.7,normal_flow.23,8.274,1.923,20.148,2
89.8,normal_flow.20,12.435,1.1,18.738,1
89.8,normal_flow.21,6.755,2.245,2.204,0
89.8,normal_flow.22,9.911,-0.977,59.97,2
89.8,normal_flow.23,8.46,1.855,20.994,2
89.9,normal_flow.20,12.54,1.046,19.992,1
89.9,normal_flow.21,6.974,2.197,2.902,0
89.9,normal_flow.22,9.801,-1.102,60.95,2
89.9,normal_flow.23,8.638,1.785,21.858,2
90.0,normal_flow.20,12.639,0.993,21.256,1
90.0,normal_flow.21,7.189,2.144,3.62,0
90.0,normal_flow.22,9.678,-1.229,61.918,2
90.0,normal_flow.23,8.809,1.711,22.739,2
90.0,normal_flow.24,0.0,0.0,5.1,0
90.1,normal_flow.20,12.733,0.941,22.529,1
90.1,normal_flow.21,7.398,2.088,4.36,0
90.1,normal_flow.22,9.542,-1.356,62.872,2
90.1,normal_flow.23,8.973,1.635,23.636,2
90.1,normal_flow.24,0.26,2.6,5.126,0
90.2,normal_flow.20,12.822,0.891,23.812,1
90.2,normal_flow.21,7.601,2.029,5.12,0
90.2,normal_flow.22,9.394,-1.484,63.812,2
90.2,normal_flow.23,9.128,1.557,24.549,2
90.2,normal_flow.24,0.52,2.6,5.178,1
90.3,normal_flow.20,12.906,0.843,25.102,1
90.3,normal_flow.21,7.797,1.966,5.9,0
90.3,normal_flow.22,9.233,-1.612,64.735,2
90.3,normal_flow.23,9.276,1.477,25.477,2
90.3,normal_flow.24,0.78,2.6,5.256,1
90.4,normal_flow.20,12.986,0.796,26.401,1
90.4,normal_flow.21,7.987,1.9,6.699,0
90.4,normal_flow.22,9.059,-1.74,65.641,2
90.4,normal_flow.23,9.416,1.395,26.418,2
90.4,normal_flow.24,1.04,2.6,5.36,1
90.5,normal_flow.20,13.061,0.751,27.707,1
90.5,normal_flow.21,8.17,1.831,7.516,0
90.5,normal_flow.22,8.872,-1.867,66.528,2
90.5,normal_flow.23,9.547,1.313,27.373,2
90.5,normal_flow.24,1.3,2.599,5.49,1
90.6,normal_flow.20,13.132,0.708,29.02,1
90.6,normal_flow.21,8.346,1.76,8.35,0
90.6,normal_flow.22,8.673,-1.992,67.395,2
90.6,normal_flow.23,9.67,1.23,28.34,2
90.6,normal_flow.24,1.56,2.598,5.646,1
90.7,normal_flow.20,13.199,0.667,30.34,1
90.7,normal_flow.21,8.515,1.687,9.202,0
90.7,normal_flow.22,8.461,-2.114,68.241,2
90.7,normal_flow.23,9.785,1.146,29.318,2
90.7,normal_flow.24,1.819,2.597,5.828,2
90.8,normal_flow.20,13.261,0.627,31.666,1
90.8,normal_flow.21,8.676,1.613,10.069,0
90.8,normal_flow.22,8.238,-2.233,69.065,2
90.8,normal_flow.23,9.877,0.926,30.306,2
90.8,normal_flow.24,2.074,2.551,6.035,2
90.9,normal_flow.20,13.32,0.589,32.998,1
90.9,normal_flow.21,8.83,1.538,10.952,0
90.9,normal_flow.22,8.003,-2.347,69.866,2
90.9,normal_flow.23,9.961,0.838,31.302,2
90.9,normal_flow.24,2.33,2.553,6.268,2
91.0,normal_flow.20,13.376,0.553,34.336,1
91.0,normal_flow.21,8.976,1.462,11.85,0
91.0,normal_flow.22,7.758,-2.455,70.641,2
91.0,normal_flow.23,10.036,0.75,32.306,2
91.0,normal_flow.24,2.585,2.555,6.527,2
91.1,normal_flow.20,13.427,0.519,35.678,1
91.1,normal_flow.21,9.115,1.387,12.762,0
91.1,normal_flow.22,7.502,-2.556,71.392,2
91.1,normal_flow.23,10.102,0.664,33.316,2
91.1,normal_flow.24,2.841,2.556,6.811,2
91.2,normal_flow.20,13.476,0.487,37.026,1
91.2,normal_flow.21,9.246,1.311,13.686,0
91.2,normal_flow.22,7.237,-2.649,72.115,2
91.2,normal_flow.23,10.16,0.578,34.332,2
91.2,normal_flow.24,3.096,2.555,7.121,2
91.3,normal_flow.20,13.522,0.456,38.378,1
91.3,normal_flow.21,9.37,1.237,14.623,0
91.3,normal_flow.22,6.964,-2.731,72.812,2
91.3,normal_flow.23,10.209,0.493,35.353,2
91.3,normal_flow.24,3.352,2.553,7.456,2
91.4,normal_flow.20,13.564,0.427,39.735,1
91.4,normal_flow.21,9.486,1.164,15.572,0
91.4,normal_flow.22,6.684,-2.802,73.48,2
91.4,normal_flow.23,10.25,0.408,36.378,2
91.4,normal_flow.24,3.607,2.55,7.816,2
91.5,normal_flow.20,13.604,0.399,41.095,1
91.5,normal_flow.21,9.595,1.093,16.531,0
91.5,normal_flow.22,6.398,-2.861,74.12,2
91.5,normal_flow.23,10.283,0.325,37.406,2
91.5,normal_flow.24,3.861,2.543,8.203,2
91.6,normal_flow.20,13.642,0.373,42.459,1
91.6,normal_flow.21,9.698,1.024,17.501,0
91.6,normal_flow.22,6.107,-2.906,74.731,2
91.6,normal_flow.23,10.307,0.243,38.437,2
91.6,normal_flow.24,4.114,2.533,8.614,2
91.7,normal_flow.20,13.676,0.349,43.827,1
91.7,normal_flow.21,9.794,0.957,18.48,0
91.7,normal_flow.22,5.814,-2.937,75.312,2
91.7,normal_flow.23,10.323,0.162,39.469,2
91.7,normal_flow.24,4.367,2.522,9.051,2
91.8,normal_flow.20,13.709,0.325,45.198,1
91.8,normal_flow.21,9.883,0.892,19.469,0
91.8,normal_flow.22,5.518,-2.953,75.864,2
91.8,normal_flow.23,10.331,0.082,40.502,2
91.8,normal_flow.24,4.617,2.508,9.512,2
91.9,normal_flow.20,13.739,0.304,46.572,1
91.9,normal_flow.21,9.966,0.831,20.465,0
91.9,normal_flow.22,5.223,-2.953,76.386,2
91.9,normal_flow.23,10.332,0.002,41.535,2
91.9,normal_flow.24,4.866,2.491,9.999,2
92.0,normal_flow.20,13.768,0.283,47.948,1
92.0,normal_flow.21,10.043,0.772,0.35,1
92.0,normal_flow.22,4.929,-2.938,0.079,0
92.0,normal_flow.23,10.324,-0.077,42.568,2
92.0,normal_flow.24,5.113,2.471,10.51,2
92.1,normal_flow.20,13.794,0.264,49.328,1
92.1,normal_flow.21,10.228,1.846,1.372,1
92.1,normal_flow.22,4.631,-2.984,0.542,0
92.1,normal_flow.23,10.308,-0.156,43.599,2
92.1,normal_flow.24,5.358,2.448,11.046,2
92.2,normal_flow.20,13.819,0.246,50.71,1
92.2,normal_flow.21,10.407,1.789,2.413,1
92.2,normal_flow.22,4.341,-2.895,0.976,0
92.2,normal_flow.23,10.285,-0.234,44.627,2
92.2,normal_flow.24,5.6,2.422,11.606,2
92.3,normal_flow.20,13.842,0.229,52.094,1
92.3,normal_flow.21,10.58,1.731,3.471,1
92.3,normal_flow.22,4.06,-2.808,1.382,0
92.3,normal_flow.23,10.254,-0.313,45.653,2
92.3,normal_flow.24,5.84,2.392,12.19,2
92.4,normal_flow.20,13.863,0.214,53.48,1
92.4,normal_flow.21,10.747,1.672,4.546,1
92.4,normal_flow.22,3.789,-2.719,1.761,0
92.4,normal_flow.23,10.214,-0.392,46.674,2
92.4,normal_flow.24,6.075,2.357,12.798,2
92.5,normal_flow.20,13.883,0.199,54.868,1
92.5,normal_flow.21,10.908,1.611,5.636,1
92.5,normal_flow.22,4.042,2.532,2.165,0
92.5,normal_flow.23,10.167,-0.472,47.691,2
92.5,normal_flow.24,6.307,2.316,13.428,2
92.6,normal_flow.20,13.901,0.185,56.259,1
92.6,normal_flow.21,11.063,1.551,6.743,1
92.6,normal_flow.22,4.294,2.52,2.595,0
92.6,normal_flow.23,10.112,-0.552,48.702,2
92.6,normal_flow.24,6.535,2.278,14.082,2
92.7,normal_flow.20,13.919,0.172,57.65,1
92.7,normal_flow.21,11.212,1.49,7.864,1
92.7,normal_flow.22,4.544,2.506,3.049,0
92.7,normal_flow.23,10.049,-0.634,49.707,2
92.7,normal_flow.24,6.758,2.232,14.758,2
92.8,normal_flow.20,13.935,0.16,59.044,1
92.8,normal_flow.21,11.355,1.429,8.999,1
92.8,normal_flow.22,4.793,2.488,3.528,0
92.8,normal_flow.23,9.977,-0.717,50.704,2
92.8,normal_flow.24,6.976,2.182,15.455,2
92.9,normal_flow.20,13.949,0.149,60.439,1
92.9,normal_flow.21,11.492,1.368,10.149,1
92.9,normal_flow.22,5.04,2.467,4.032,0
92.9,normal_flow.23,9.897,-0.802,51.694,2
92.9,normal_flow.24,7.189,2.127,16.174,2
93.0,normal_flow.20,13.963,0.138,61.835,1
93.0,normal_flow.21,11.622,1.307,11.311,1
93.0,normal_flow.22,5.284,2.442,4.561,0
93.0,normal_flow.23,9.808,-0.888,52.675,2
93.0,normal_flow.24,7.396,2.068,16.914,2
93.1,normal_flow.20,13.976,0.129,63.233,1
93.1,normal_flow.21,11.747,1.247,12.485,1
93.1,normal_flow.22,5.525,2.414,5.113,0
93.1,normal_flow.23,9.71,-0.977,53.646,2
93.1,normal_flow.24,7.596,2.004,17.673,2
93.2,normal_flow.20,13.988,0.119,64.632,1
93.2,normal_flow.21,11.866,1.188,13.672,1
93.2,normal_flow.22,5.764,2.382,5.69,0
93.2,normal_flow.23,9.608,-1.018,54.607,2
93.2,normal_flow.24,7.79,1.937,18.452,2
93.3,normal_flow.20,13.999,0.111,66.031,1
93.3,normal_flow.21,11.979,1.13,14.87,1
93.3,normal_flow.22,5.998,2.346,0.26,0
93.3,normal_flow.23,9.598,-0.105,55.566,2
93.3,normal_flow.24,7.976,1.866,19.25,2
93.4,normal_flow.20,14.009,0.103,67.432,1
93.4,normal_flow.21,12.086,1.073,16.079,1
93.4,normal_flow.22,6.229,2.305,0.882,0
93.4,normal_flow.23,9.576,-0.221,56.524,2
93.4,normal_flow.24,8.156,1.796,20.066,2
93.5,normal_flow.20,14.019,0.096,68.834,1
93.5,normal_flow.21,12.188,1.017,17.297,1
93.5,normal_flow.22,6.455,2.26,1.528,0
93.5,normal_flow.23,9.542,-0.337,57.478,2
93.5,normal_flow.24,8.328,1.723,20.898,2
93.6,normal_flow.20,14.028,0.089,70.237,1
93.6,normal_flow.21,12.284,0.963,18.526,1
93.6,normal_flow.22,6.676,2.211,2.195,0
93.6,normal_flow.23,9.497,-0.454,58.428,2
93.6,normal_flow.24,8.493,1.645,21.748,2
93.7,normal_flow.20,14.036,0.082,71.641,1
93.7,normal_flow.21,12.375,0.911,19.763,1
93.7,normal_flow.22,6.892,2.158,2.885,0
93.7,normal_flow.23,9.439,-0.572,59.372,2
93.7,normal_flow.24,8.649,1.565,22.613,2
93.8,normal_flow.21,12.461,0.86,21.009,1
93.8,normal_flow.22,7.102,2.101,3.595,0
93.8,normal_flow.23,9.37,-0.69,60.309,2
93.8,normal_flow.24,8.798,1.483,23.492,2
93.8,normal_flow.25,0.0,0.0,5.1,0
93.9,normal_flow.21,12.56,0.983,22.265,1
93.9,normal_flow.22,7.306,2.04,4.325,0
93.9,normal_flow.23,9.289,-0.81,61.238,2
93.9,normal_flow.24,8.938,1.4,24.386,2
93.9,normal_flow.25,0.26,2.6,5.126,0
94.0,normal_flow.21,12.653,0.931,23.531,1
94.0,normal_flow.22,7.503,1.976,5.076,0
94.0,normal_flow.23,9.196,-0.931,62.157,2
94.0,normal_flow.24,9.069,1.316,25.293,2
94.0,normal_flow.25,0.52,2.6,5.178,1
94.1,normal_flow.21,12.741,0.881,24.805,1
94.1,normal_flow.22,7.694,1.908,5.845,0
94.1,normal_flow.23,9.091,-1.053,63.067,2
94.1,normal_flow.24,9.184,1.147,26.212,2
94.1,normal_flow.25,0.78,2.6,5.256,1
94.2,normal_flow.21,12.824,0.833,26.087,1
94.2,normal_flow.22,7.878,1.837,6.633,0
94.2,normal_flow.23,8.973,-1.176,63.964,2
94.2,normal_flow.24,9.29,1.061,27.141,2
94.2,normal_flow.25,1.04,2.6,5.36,1
94.3,normal_flow.21,12.903,0.786,27.377,1
94.3,normal_flow.22,8.054,1.764,7.438,0
94.3,normal_flow.23,8.843,-1.3,64.848,2
94.3,normal_flow.24,9.388,0.975,28.079,2
94.3,normal_flow.25,1.3,2.599,5.49,1
94.4,normal_flow.21,12.977,0.741,28.675,1
94.4,normal_flow.22,8.223,1.689,8.261,0
94.4,normal_flow.23,8.701,-1.425,65.718,2
94.4,normal_flow.24,9.477,0.89,29.027,2
94.4,normal_flow.25,1.56,2.598,5.646,1
94.5,normal_flow.21,13.047,0.698,29.98,1
94.5,normal_flow.22,8.384,1.612,9.099,0
94.5,normal_flow.23,8.546,-1.55,66.573,2
94.5,normal_flow.24,9.557,0.806,29.983,2
94.5,normal_flow.25,1.819,2.597,5.828,2
94.6,normal_flow.21,13.112,0.657,31.291,1
94.6,normal_flow.22,8.538,1.535,9.953,0
94.6,normal_flow.23,8.378,-1.675,67.411,2
94.6,normal_flow.24,9.63,0.724,30.946,2
94.6,normal_flow.25,2.075,2.554,6.035,2
94.7,normal_flow.21,13.174,0.617,32.608,1
94.7,normal_flow.22,8.683,1.456,10.821,0
94.7,normal_flow.23,8.199,-1.799,68.231,2
94.7,normal_flow.24,9.694,0.643,31.915,2
94.7,normal_flow.25,2.331,2.557,6.268,2
94.8,normal_flow.21,13.232,0.58,33.931,1
94.8,normal_flow.22,8.821,1.378,11.703,0
94.8,normal_flow.23,8.006,-1.922,69.031,2
94.8,normal_flow.24,9.75,0.565,32.89,2
94.8,normal_flow.25,2.586,2.558,6.527,2
94.9,normal_flow.21,13.286,0.544,35.26,1
94.9,normal_flow.22,8.951,1.301,12.599,0
94.9,normal_flow.23,7.802,-2.042,69.812,2
94.9,normal_flow.24,9.799,0.488,33.87,2
94.9,normal_flow.25,2.842,2.559,6.811,2
95.0,normal_flow.21,13.337,0.51,36.594,1
95.0,normal_flow.22,9.074,1.224,13.506,0
95.0,normal_flow.23,7.586,-2.159,70.57,2
95.0,normal_flow.24,9.84,0.413,34.854,2
95.0,normal_flow.25,3.098,2.559,7.121,2
95.1,normal_flow.21,13.385,0.478,37.932,1
95.1,normal_flow.22,9.189,1.149,14.425,0
95.1,normal_flow.23,7.359,-2.271,71.306,2
95.1,normal_flow.24,9.874,0.34,35.842,2
95.1,normal_flow.25,3.354,2.556,7.456,2
95.2,normal_flow.21,13.43,0.447,39.275,1
95.2,normal_flow.22,9.296,1.076,15.354,0
95.2,normal_flow.23,7.122,-2.376,72.018,2
95.2,normal_flow.24,9.901,0.269,36.832,2
95.2,normal_flow.25,3.609,2.551,7.817,2
95.3,normal_flow.21,13.472,0.418,40.622,1
95.3,normal_flow.22,9.397,1.005,16.294,0
95.3,normal_flow.23,6.874,-2.474,72.706,2
95.3,normal_flow.24,9.921,0.2,37.824,2
95.3,normal_flow.25,3.863,2.544,8.204,2
95.4,normal_flow.21,13.511,0.391,41.974,1
95.4,normal_flow.22,9.49,0.936,17.243,0
95.4,normal_flow.23,6.618,-2.564,73.367,2
95.4,normal_flow.24,9.935,0.133,38.817,2
95.4,normal_flow.25,4.117,2.536,8.615,2
95.5,normal_flow.21,13.547,0.365,43.328,1
95.5,normal_flow.22,9.577,0.87,18.201,0
95.5,normal_flow.23,6.354,-2.642,74.003,2
95.5,normal_flow.24,9.941,0.067,39.811,2
95.5,normal_flow.25,4.37,2.526,9.052,2
95.6,normal_flow.21,13.581,0.341,44.686,1
95.6,normal_flow.22,9.658,0.808,19.167,0
95.6,normal_flow.23,6.083,-2.708,74.611,2
95.6,normal_flow.24,9.941,0.002,40.806,2
95.6,normal_flow.25,4.621,2.513,9.514,2
95.7,normal_flow.21,13.613,0.318,46.048,1
95.7,normal_flow.22,9.733,0.748,20.14,0
95.7,normal_flow.23,5.807,-2.761,75.192,2
95.7,normal_flow.24,9.935,-0.061,41.799,2
95.7,normal_flow.25,4.871,2.498,10.002,2
95.8,normal_flow.21,13.643,0.297,47.412,1
95.8,normal_flow.22,9.802,0.691,0.0,1
95.8,normal_flow.23,5.527,-2.8,75.744,2
95.8,normal_flow.24,9.923,-0.124,42.791,2
95.8,normal_flow.25,5.119,2.481,10.513,2
95.9,normal_flow.21,13.67,0.276,48.779,1
95.9,normal_flow.22,9.984,1.82,0.998,1
95.9,normal_flow.23,5.244,-2.823,76.269,2
95.9,normal_flow.24,9.904,-0.186,43.782,2
95.9,normal_flow.25,5.365,2.461,11.05,2
96.0,normal_flow.21,13.696,0.258,50.149,1
96.0,normal_flow.22,10.16,1.76,2.014,1
96.0,normal_flow.23,4.961,-2.83,76.765,2
96.0,normal_flow.24,9.88,-0.248,44.77,2
96.0,normal_flow.25,5.609,2.438,11.611,2
96.1,normal_flow.21,13.72,0.24,51.521,1
96.1,normal_flow.22,10.33,1.7,3.047,1
96.1,normal_flow.23,4.679,-2.821,0.433,0
96.1,normal_flow.24,9.849,-0.309,45.755,2
96.1,normal_flow.25,5.85,2.411,12.196,2
96.2,normal_flow.21,13.743,0.223,52.895,1
96.2,normal_flow.22,10.494,1.638,4.097,1
96.2,normal_flow.23,4.391,-2.884,0.872,0
96.2,normal_flow.24,9.811,-0.371,46.736,2
96.2,normal_flow.25,6.088,2.381,12.804,2
96.3,normal_flow.21,13.763,0.208,54.271,1
96.3,normal_flow.22,10.651,1.576,5.162,1
96.3,normal_flow.23,4.112,-2.792,1.283,0
96.3,normal_flow.24,9.768,-0.433,47.713,2
96.3,normal_flow.25,6.323,2.348,13.437,2
96.4,normal_flow.21,13.783,0.193,55.65,1
96.4,normal_flow.22,10.803,1.513,6.242,1
96.4,normal_flow.23,3.841,-2.702,1.667,0
96.4,normal_flow.24,9.719,-0.497,48.684,2
96.4,normal_flow.25,6.554,2.311,14.092,2
96.5,normal_flow.21,13.801,0.18,57.03,1
96.5,normal_flow.22,10.948,1.45,7.337,1
96.5,normal_flow.23,4.093,2.513,2.077,0
96.5,normal_flow.24,9.662,-0.561,49.651,2
96.5,normal_flow.25,6.781,2.27,14.77,2
96.6,normal_flow.21,13.817,0.167,58.411,1
96.6,normal_flow.22,11.086,1.387,8.446,1
96.6,normal_flow.23,4.342,2.495,2.511,0
96.6,normal_flow.24,9.6,-0.626,50.611,2
96.6,normal_flow.25,7.003,2.225,15.471,2
96.7,normal_flow.21,13.833,0.155,59.795,1
96.7,normal_flow.22,11.219,1.324,9.568,1
96.7,normal_flow.23,4.589,2.473,2.97,0
96.7,normal_flow.24,9.53,-0.694,51.564,2
96.7,normal_flow.25,7.221,2.176,16.193,2
96.8,normal_flow.21,13.847,0.144,61.179,1
96.8,normal_flow.22,11.345,1.263,10.702,1
96.8,normal_flow.23,4.834,2.447,3.453,0
96.8,normal_flow.24,9.454,-0.763,52.509,2
96.8,normal_flow.25,7.433,2.123,16.936,2
96.9,normal_flow.21,13.861,0.134,62.565,1
96.9,normal_flow.22,11.465,1.201,11.849,1
96.9,normal_flow.23,5.076,2.416,3.961,0
96.9,normal_flow.24,9.371,-0.835,53.446,2
96.9,normal_flow.25,7.64,2.066,17.7,2
97.0,normal_flow.21,13.873,0.124,63.953,1
97.0,normal_flow.22,11.579,1.141,13.006,1
97.0,normal_flow.23,5.314,2.38,4.492,0
97.0,normal_flow.24,9.28,-0.909,54.374,2
97.0,normal_flow.25,7.84,2.004,18.484,2
97.1,normal_flow.21,13.885,0.116,65.341,1
97.1,normal_flow.22,11.688,1.082,14.175,1
97.1,normal_flow.23,5.548,2.34,5.047,0
97.1,normal_flow.24,9.181,-0.986,55.292,2
97.1,normal_flow.25,8.034,1.939,19.287,2
97.2,normal_flow.21,13.895,0.107,66.731,1
97.2,normal_flow.22,11.79,1.025,15.354,1
97.2,normal_flow.23,5.777,2.294,5.625,0
97.2,normal_flow.24,9.074,-1.066,56.2,2
97.2,normal_flow.25,8.221,1.87,20.109,2
97.3,normal_flow.21,13.905,0.1,68.121,1
97.3,normal_flow.22,11.887,0.969,16.543,1
97.3,normal_flow.23,6.002,2.244,0.195,0
97.3,normal_flow.24,8.964,-1.102,57.096,2
97.3,normal_flow.25,8.401,1.797,20.95,2
97.4,normal_flow.21,13.915,0.092,69.513,1
97.4,normal_flow.22,11.978,0.915,17.741,1
97.4,normal_flow.23,6.22,2.188,0.817,0
97.4,normal_flow.24,8.957,-0.067,57.992,2
97.4,normal_flow.25,8.573,1.721,21.807,2
97.5,normal_flow.21,13.923,0.086,70.905,1
97.5,normal_flow.22,12.065,0.863,18.947,1
97.5,normal_flow.23,6.433,2.128,1.46,0
97.5,normal_flow.24,8.939,-0.185,58.886,2
97.5,normal_flow.25,8.738,1.649,22.681,2
97.5,normal_flow.26,0.0,0.0,5.1,0
97.6,normal_flow.21,13.931,0.08,72.298,1
97.6,normal_flow.22,12.146,0.812,20.162,1
97.6,normal_flow.23,6.639,2.062,2.124,0
97.6,normal_flow.24,8.909,-0.304,59.777,2
97.6,normal_flow.25,8.895,1.576,23.57,2
97.6,normal_flow.26,0.26,2.6,5.126,0
97.7,normal_flow.22,12.222,0.764,21.384,1
97.7,normal_flow.23,6.839,1.992,2.808,0
97.7,normal_flow.24,8.866,-0.422,60.663,2
97.7,normal_flow.25,9.045,1.5,24.475,2
97.7,normal_flow.26,0.52,2.6,5.178,1
97.8,normal_flow.22,12.31,0.875,22.615,1
97.8,normal_flow.23,7.03,1.918,3.511,0
97.8,normal_flow.24,8.812,-0.541,61.544,2
97.8,normal_flow.25,9.188,1.422,25.393,2
97.8,normal_flow.26,0.78,2.6,5.256,1
97.9,normal_flow.22,12.392,0.825,23.854,1
